E:\Anaconda3\envs\pytorch18\python.exe F:/WorkSpace/毕业设计和毕业论文/毕设/data_prossing.py
GPU is available
谣言数据总量为：1538
非谣言数据总量为：1849
数据字典生成成功！
数据列表生成成功！
Some weights of the model checkpoint at chinese-bert-wwm-ext were not used when initializing BertForSequenceClassification: ['cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.bias', 'cls.predictions.decoder.weight', 'cls.seq_relationship.weight', 'cls.predictions.bias', 'cls.seq_relationship.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.dense.weight']
- This IS expected if you are initializing BertForSequenceClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForSequenceClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForSequenceClassification were not initialized from the model checkpoint at chinese-bert-wwm-ext and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
F:/WorkSpace/毕业设计和毕业论文/毕设/data_prossing.py:184: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
Epoch: 5, Batch: 670, Loss: 0.7981709241867065
Epoch: 5, Batch: 680, Loss: 0.7933169603347778
Epoch: 5, Batch: 690, Loss: 0.7704956531524658
Epoch: 5, Batch: 700, Loss: 0.7414634227752686
Epoch: 5, Batch: 710, Loss: 0.8062652349472046
Epoch: 5, Batch: 720, Loss: 0.8576681613922119
Epoch: 5, Batch: 730, Loss: 0.9728458523750305
Epoch: 5, Batch: 740, Loss: 0.6648842096328735
Epoch: 6, Batch: 10, Loss: 0.8083718419075012
Epoch: 6, Batch: 20, Loss: 0.7543693780899048
Epoch: 6, Batch: 30, Loss: 0.6188567876815796
Epoch: 6, Batch: 40, Loss: 0.7377685308456421
Epoch: 6, Batch: 50, Loss: 0.5809535980224609
Epoch: 6, Batch: 60, Loss: 0.6260226964950562
Epoch: 6, Batch: 70, Loss: 0.6992313861846924
Epoch: 6, Batch: 80, Loss: 0.7442135214805603
Epoch: 6, Batch: 90, Loss: 0.7233762741088867
Epoch: 6, Batch: 100, Loss: 0.7492647171020508
Epoch: 6, Batch: 110, Loss: 0.6923874020576477
Epoch: 6, Batch: 120, Loss: 0.8850553035736084
Epoch: 6, Batch: 130, Loss: 0.6638657450675964
Epoch: 6, Batch: 140, Loss: 0.6160792708396912
Epoch: 6, Batch: 150, Loss: 0.7276338934898376
Epoch: 6, Batch: 160, Loss: 0.6726083755493164
Epoch: 6, Batch: 170, Loss: 0.5233551859855652
Epoch: 6, Batch: 180, Loss: 0.7514822483062744
Epoch: 6, Batch: 190, Loss: 0.7119696140289307
Epoch: 6, Batch: 200, Loss: 0.625281810760498
Epoch: 6, Batch: 210, Loss: 0.6340080499649048
Epoch: 6, Batch: 220, Loss: 0.6843520402908325
Epoch: 6, Batch: 230, Loss: 0.7128322720527649
Epoch: 6, Batch: 240, Loss: 0.6592252850532532
Epoch: 6, Batch: 250, Loss: 0.6326696872711182
Epoch: 6, Batch: 260, Loss: 0.7760342359542847
Epoch: 6, Batch: 270, Loss: 0.6923748254776001
Epoch: 6, Batch: 280, Loss: 0.6562942266464233
Epoch: 6, Batch: 290, Loss: 0.5946643352508545
Epoch: 6, Batch: 300, Loss: 0.8279374837875366
Epoch: 6, Batch: 310, Loss: 0.7279263138771057
Epoch: 6, Batch: 320, Loss: 0.691659688949585
Epoch: 6, Batch: 330, Loss: 0.8073869943618774
Epoch: 6, Batch: 340, Loss: 0.5049110054969788
Epoch: 6, Batch: 350, Loss: 0.7536061406135559
Epoch: 6, Batch: 360, Loss: 0.805006742477417
Epoch: 6, Batch: 370, Loss: 0.6334223747253418
Epoch: 6, Batch: 380, Loss: 0.6480806469917297
Epoch: 6, Batch: 390, Loss: 0.6216751933097839
Epoch: 6, Batch: 400, Loss: 0.7468968629837036
Epoch: 6, Batch: 410, Loss: 0.712489128112793
Epoch: 6, Batch: 420, Loss: 0.7243995666503906
Epoch: 6, Batch: 430, Loss: 0.6771336793899536
Epoch: 6, Batch: 440, Loss: 0.7296822667121887
Epoch: 6, Batch: 450, Loss: 0.6019898653030396
Epoch: 6, Batch: 460, Loss: 0.6542881727218628
Epoch: 6, Batch: 470, Loss: 0.45983564853668213
Epoch: 6, Batch: 480, Loss: 0.859106183052063
Epoch: 6, Batch: 490, Loss: 0.659321129322052
Epoch: 6, Batch: 500, Loss: 0.6717906594276428
Epoch: 6, Batch: 510, Loss: 0.7642279863357544
Epoch: 6, Batch: 520, Loss: 0.7167360782623291
Epoch: 6, Batch: 530, Loss: 0.7329797744750977
Epoch: 6, Batch: 540, Loss: 0.736470103263855
Epoch: 6, Batch: 550, Loss: 0.692146897315979
Epoch: 6, Batch: 560, Loss: 0.7334806323051453
Epoch: 6, Batch: 570, Loss: 0.7047976851463318
Epoch: 6, Batch: 580, Loss: 0.6312155723571777
Epoch: 6, Batch: 590, Loss: 0.7854688763618469
Epoch: 6, Batch: 600, Loss: 0.5463896989822388
Epoch: 6, Batch: 610, Loss: 0.6145858764648438
Epoch: 6, Batch: 620, Loss: 0.6943225264549255
Epoch: 6, Batch: 630, Loss: 0.8440358638763428
Epoch: 6, Batch: 640, Loss: 0.8089061379432678
Epoch: 6, Batch: 650, Loss: 0.5227562189102173
Epoch: 6, Batch: 660, Loss: 0.652748167514801
Epoch: 6, Batch: 670, Loss: 0.7760252952575684
Epoch: 6, Batch: 680, Loss: 0.8129865527153015
Epoch: 6, Batch: 690, Loss: 0.6628749370574951
Epoch: 6, Batch: 700, Loss: 0.658103346824646
Epoch: 6, Batch: 710, Loss: 0.7176735997200012
Epoch: 6, Batch: 720, Loss: 0.7381914258003235
Epoch: 6, Batch: 730, Loss: 0.675693690776825
Epoch: 6, Batch: 740, Loss: 0.6329383850097656
Epoch: 7, Batch: 10, Loss: 0.7327105402946472
Epoch: 7, Batch: 20, Loss: 0.8223245739936829
Epoch: 7, Batch: 30, Loss: 0.7867363691329956
Epoch: 7, Batch: 40, Loss: 0.7390649318695068
Epoch: 7, Batch: 50, Loss: 0.5859277248382568
Epoch: 7, Batch: 60, Loss: 0.62398362159729
Epoch: 7, Batch: 70, Loss: 0.8372365832328796
Epoch: 7, Batch: 80, Loss: 0.6131004691123962
Epoch: 7, Batch: 90, Loss: 0.7194889187812805
Epoch: 7, Batch: 100, Loss: 0.6022257208824158
Epoch: 7, Batch: 110, Loss: 0.7173360586166382
Epoch: 7, Batch: 120, Loss: 0.742982029914856
Epoch: 7, Batch: 130, Loss: 0.7170175313949585
Epoch: 7, Batch: 140, Loss: 0.6703987121582031
Epoch: 7, Batch: 150, Loss: 0.7022440433502197
Epoch: 7, Batch: 160, Loss: 0.802614152431488
Epoch: 7, Batch: 170, Loss: 0.5898923277854919
Epoch: 7, Batch: 180, Loss: 0.7755423784255981
Epoch: 7, Batch: 190, Loss: 0.6321384906768799
Epoch: 7, Batch: 200, Loss: 0.5979487895965576
Epoch: 7, Batch: 210, Loss: 0.717590868473053
Epoch: 7, Batch: 220, Loss: 0.7559187412261963
Epoch: 7, Batch: 230, Loss: 0.6528139114379883
Epoch: 7, Batch: 240, Loss: 0.7863396406173706
Epoch: 7, Batch: 250, Loss: 0.6378226280212402
Epoch: 7, Batch: 260, Loss: 0.6871236562728882
Epoch: 7, Batch: 270, Loss: 0.700230598449707
Epoch: 7, Batch: 280, Loss: 0.7353259921073914
Epoch: 7, Batch: 290, Loss: 0.7469003200531006
Epoch: 7, Batch: 300, Loss: 0.7548707723617554
Epoch: 7, Batch: 310, Loss: 0.6951948404312134
Epoch: 7, Batch: 320, Loss: 0.6371070146560669
Epoch: 7, Batch: 330, Loss: 0.7257245182991028
Epoch: 7, Batch: 340, Loss: 0.5444740056991577
Epoch: 7, Batch: 350, Loss: 0.7951639890670776
Epoch: 7, Batch: 360, Loss: 0.7061201333999634
Epoch: 7, Batch: 370, Loss: 0.652281641960144
Epoch: 7, Batch: 380, Loss: 0.8017919063568115
Epoch: 7, Batch: 390, Loss: 0.6621970534324646
Epoch: 7, Batch: 400, Loss: 0.753142237663269
Epoch: 7, Batch: 410, Loss: 0.741614818572998
Epoch: 7, Batch: 420, Loss: 0.7027287483215332
Epoch: 7, Batch: 430, Loss: 0.639373242855072
Epoch: 7, Batch: 440, Loss: 0.7374727129936218
Epoch: 7, Batch: 450, Loss: 0.5219278335571289
Epoch: 7, Batch: 460, Loss: 0.6417319774627686
Epoch: 7, Batch: 470, Loss: 0.5720611214637756
Epoch: 7, Batch: 480, Loss: 0.7878662347793579
Epoch: 7, Batch: 490, Loss: 0.565815806388855
Epoch: 7, Batch: 500, Loss: 0.6914384365081787
Epoch: 7, Batch: 510, Loss: 0.6779365539550781
Epoch: 7, Batch: 520, Loss: 0.6804317831993103
Epoch: 7, Batch: 530, Loss: 0.7073449492454529
Epoch: 7, Batch: 540, Loss: 0.7856990098953247
Epoch: 7, Batch: 550, Loss: 0.7160899639129639
Epoch: 7, Batch: 560, Loss: 0.7119307518005371
Epoch: 7, Batch: 570, Loss: 0.6818403601646423
Epoch: 7, Batch: 580, Loss: 0.7305784225463867
Epoch: 7, Batch: 590, Loss: 0.8575934767723083
Epoch: 7, Batch: 600, Loss: 0.6062257289886475
Epoch: 7, Batch: 610, Loss: 0.4926804304122925
Epoch: 7, Batch: 620, Loss: 0.6335557103157043
Epoch: 7, Batch: 630, Loss: 0.7429242730140686
Epoch: 7, Batch: 640, Loss: 0.7409770488739014
Epoch: 7, Batch: 650, Loss: 0.5136950016021729
Epoch: 7, Batch: 660, Loss: 0.6244510412216187
Epoch: 7, Batch: 670, Loss: 0.6318081617355347
Epoch: 7, Batch: 680, Loss: 0.7999225854873657
Epoch: 7, Batch: 690, Loss: 0.6593540906906128
Epoch: 7, Batch: 700, Loss: 0.6333708167076111
Epoch: 7, Batch: 710, Loss: 0.7734267711639404
Epoch: 7, Batch: 720, Loss: 0.724916934967041
Epoch: 7, Batch: 730, Loss: 0.6721073985099792
Epoch: 7, Batch: 740, Loss: 0.6310639381408691
Epoch: 8, Batch: 10, Loss: 0.609229326248169
Epoch: 8, Batch: 20, Loss: 0.7786722183227539
Epoch: 8, Batch: 30, Loss: 0.7459113597869873
Epoch: 8, Batch: 40, Loss: 0.7308178544044495
Epoch: 8, Batch: 50, Loss: 0.6519289016723633
Epoch: 8, Batch: 60, Loss: 0.7425206899642944
Epoch: 8, Batch: 70, Loss: 0.8415179252624512
Epoch: 8, Batch: 80, Loss: 0.6260046362876892
Epoch: 8, Batch: 90, Loss: 0.663364052772522
Epoch: 8, Batch: 100, Loss: 0.6190626621246338
Epoch: 8, Batch: 110, Loss: 0.7514840364456177
Epoch: 8, Batch: 120, Loss: 0.6404179334640503
Epoch: 8, Batch: 130, Loss: 0.6102634072303772
Epoch: 8, Batch: 140, Loss: 0.6124696731567383
Epoch: 8, Batch: 150, Loss: 0.756324291229248
Epoch: 8, Batch: 160, Loss: 0.6977721452713013
Epoch: 8, Batch: 170, Loss: 0.7591925859451294
Epoch: 8, Batch: 180, Loss: 0.8642009496688843
Epoch: 8, Batch: 190, Loss: 0.7116492390632629
Epoch: 8, Batch: 200, Loss: 0.7082011699676514
Epoch: 8, Batch: 210, Loss: 0.5901169180870056
Epoch: 8, Batch: 220, Loss: 0.5978731513023376
Epoch: 8, Batch: 230, Loss: 0.634263277053833
Epoch: 8, Batch: 240, Loss: 0.7604688405990601
Epoch: 8, Batch: 250, Loss: 0.7040698528289795
Epoch: 8, Batch: 260, Loss: 0.6695547699928284
Epoch: 8, Batch: 270, Loss: 0.6569151878356934
Epoch: 8, Batch: 280, Loss: 0.6925251483917236
Epoch: 8, Batch: 290, Loss: 0.7609152793884277
Epoch: 8, Batch: 300, Loss: 0.599043607711792
Epoch: 8, Batch: 310, Loss: 0.6466125845909119
Epoch: 8, Batch: 320, Loss: 0.5994365215301514
Epoch: 8, Batch: 330, Loss: 0.7639610767364502
Epoch: 8, Batch: 340, Loss: 0.6079749464988708
Epoch: 8, Batch: 350, Loss: 0.6796219944953918
Epoch: 8, Batch: 360, Loss: 0.8901398181915283
Epoch: 8, Batch: 370, Loss: 0.7201371192932129
Epoch: 8, Batch: 380, Loss: 0.6254507303237915
Epoch: 8, Batch: 390, Loss: 0.7150958776473999
Epoch: 8, Batch: 400, Loss: 0.6876093149185181
Epoch: 8, Batch: 410, Loss: 0.8104671239852905
Epoch: 8, Batch: 420, Loss: 0.6649528741836548
Epoch: 8, Batch: 430, Loss: 0.5617709159851074
Epoch: 8, Batch: 440, Loss: 0.6170556545257568
Epoch: 8, Batch: 450, Loss: 0.6529977917671204
Epoch: 8, Batch: 460, Loss: 0.7416407465934753
Epoch: 8, Batch: 470, Loss: 0.5692429542541504
Epoch: 8, Batch: 480, Loss: 0.737450361251831
Epoch: 8, Batch: 490, Loss: 0.6673588752746582
Epoch: 8, Batch: 500, Loss: 0.7519236207008362
Epoch: 8, Batch: 510, Loss: 0.5901768803596497
Epoch: 8, Batch: 520, Loss: 0.6133143305778503
Epoch: 8, Batch: 530, Loss: 0.7553255558013916
Epoch: 8, Batch: 540, Loss: 0.6910128593444824
Epoch: 8, Batch: 550, Loss: 0.7085549831390381
Epoch: 8, Batch: 560, Loss: 0.6438502073287964
Epoch: 8, Batch: 570, Loss: 0.7884650230407715
Epoch: 8, Batch: 580, Loss: 0.6715753078460693
Epoch: 8, Batch: 590, Loss: 0.7942755222320557
Epoch: 8, Batch: 600, Loss: 0.6700460910797119
Epoch: 8, Batch: 610, Loss: 0.5618206262588501
Epoch: 8, Batch: 620, Loss: 0.6963565945625305
Epoch: 8, Batch: 630, Loss: 0.8049049377441406
Epoch: 8, Batch: 640, Loss: 0.6216167211532593
Epoch: 8, Batch: 650, Loss: 0.4312317967414856
Epoch: 8, Batch: 660, Loss: 0.7948832511901855
Epoch: 8, Batch: 670, Loss: 0.7420042753219604
Epoch: 8, Batch: 680, Loss: 0.678225040435791
Epoch: 8, Batch: 690, Loss: 0.647662878036499
Epoch: 8, Batch: 700, Loss: 0.7993515729904175
Epoch: 8, Batch: 710, Loss: 0.7197873592376709
Epoch: 8, Batch: 720, Loss: 0.7209247350692749
Epoch: 8, Batch: 730, Loss: 0.7486287355422974
Epoch: 8, Batch: 740, Loss: 0.6442561149597168
Epoch: 9, Batch: 10, Loss: 0.6763347387313843
Epoch: 9, Batch: 20, Loss: 0.7824485301971436
Epoch: 9, Batch: 30, Loss: 0.63919597864151
Epoch: 9, Batch: 40, Loss: 0.780676007270813
Epoch: 9, Batch: 50, Loss: 0.5150901079177856
Epoch: 9, Batch: 60, Loss: 0.7636281251907349
Epoch: 9, Batch: 70, Loss: 0.7196362018585205
Epoch: 9, Batch: 80, Loss: 0.7422930002212524
Epoch: 9, Batch: 90, Loss: 0.7885147929191589
Epoch: 9, Batch: 100, Loss: 0.7821138501167297
Epoch: 9, Batch: 110, Loss: 0.7211247086524963
Epoch: 9, Batch: 120, Loss: 0.6925494074821472
Epoch: 9, Batch: 130, Loss: 0.6669424772262573
Epoch: 9, Batch: 140, Loss: 0.7191712856292725
Epoch: 9, Batch: 150, Loss: 0.7286449670791626
Epoch: 9, Batch: 160, Loss: 0.6000556349754333
Epoch: 9, Batch: 170, Loss: 0.6789780855178833
Epoch: 9, Batch: 180, Loss: 0.7166783809661865
Epoch: 9, Batch: 190, Loss: 0.7659732103347778
Epoch: 9, Batch: 200, Loss: 0.6674716472625732
Epoch: 9, Batch: 210, Loss: 0.727484941482544
Epoch: 9, Batch: 220, Loss: 0.7208079099655151
Epoch: 9, Batch: 230, Loss: 0.7029528617858887
Epoch: 9, Batch: 240, Loss: 0.8071705102920532
Epoch: 9, Batch: 250, Loss: 0.7295668721199036
Epoch: 9, Batch: 260, Loss: 0.6124151349067688
Epoch: 9, Batch: 270, Loss: 0.7041705250740051
Epoch: 9, Batch: 280, Loss: 0.7127299308776855
Epoch: 9, Batch: 290, Loss: 0.7115079164505005
Epoch: 9, Batch: 300, Loss: 0.7646218538284302
Epoch: 9, Batch: 310, Loss: 0.7114601135253906
Epoch: 9, Batch: 320, Loss: 0.6287026405334473
Epoch: 9, Batch: 330, Loss: 0.8471965789794922
Epoch: 9, Batch: 340, Loss: 0.5131078958511353
Epoch: 9, Batch: 350, Loss: 0.7297680377960205
Epoch: 9, Batch: 360, Loss: 0.7991325855255127
Epoch: 9, Batch: 370, Loss: 0.6963839530944824
Epoch: 9, Batch: 380, Loss: 0.5684711337089539
Epoch: 9, Batch: 390, Loss: 0.6504846811294556
Epoch: 9, Batch: 400, Loss: 0.7897371649742126
Epoch: 9, Batch: 410, Loss: 0.6052960753440857
Epoch: 9, Batch: 420, Loss: 0.7111489772796631
Epoch: 9, Batch: 430, Loss: 0.6189336776733398
Epoch: 9, Batch: 440, Loss: 0.7255631685256958
Epoch: 9, Batch: 450, Loss: 0.5819353461265564
Epoch: 9, Batch: 460, Loss: 0.7016332149505615
Epoch: 9, Batch: 470, Loss: 0.498174786567688
Epoch: 9, Batch: 480, Loss: 0.7546941041946411
Epoch: 9, Batch: 490, Loss: 0.7094974517822266
Epoch: 9, Batch: 500, Loss: 0.7694778442382812
Epoch: 9, Batch: 510, Loss: 0.5865993499755859
Epoch: 9, Batch: 520, Loss: 0.5690401792526245
Epoch: 9, Batch: 530, Loss: 0.689986526966095
Epoch: 9, Batch: 540, Loss: 0.8335891962051392
Epoch: 9, Batch: 550, Loss: 0.6236538290977478
Epoch: 9, Batch: 560, Loss: 0.7246074080467224
Epoch: 9, Batch: 570, Loss: 0.696235179901123
Epoch: 9, Batch: 580, Loss: 0.6668570637702942
Epoch: 9, Batch: 590, Loss: 0.8071947693824768
Epoch: 9, Batch: 600, Loss: 0.6427279114723206
Epoch: 9, Batch: 610, Loss: 0.5001157522201538
Epoch: 9, Batch: 620, Loss: 0.6017895340919495
Epoch: 9, Batch: 630, Loss: 0.7749593257904053
Epoch: 9, Batch: 640, Loss: 0.6269107460975647
Epoch: 9, Batch: 650, Loss: 0.5344652533531189
Epoch: 9, Batch: 660, Loss: 0.7358980774879456
Epoch: 9, Batch: 670, Loss: 0.6493063569068909
Epoch: 9, Batch: 680, Loss: 0.7164437174797058
Epoch: 9, Batch: 690, Loss: 0.7103949189186096
Epoch: 9, Batch: 700, Loss: 0.5931649208068848
Epoch: 9, Batch: 710, Loss: 0.6757107973098755
Epoch: 9, Batch: 720, Loss: 0.7059135437011719
Epoch: 9, Batch: 730, Loss: 0.7019980549812317
Epoch: 9, Batch: 740, Loss: 0.7084298133850098
模型训练总时间为: 3189.24 秒
Test accuracy: 0.0

进程已结束，退出代码为 0
